pergunta,resposta
Pergunta: Quais são os critérios básicos estabelecidos pela lei para promover a acessibilidade de pessoas portadoras de deficiência e mobilidade reduzida?,"
Resposta: A lei estabelece que devem ser suprimidas as barreiras e obstáculos em vias públicas, espaços públicos, mobiliário urbano, construção e reforma de edifícios, meios de transporte e comunicação. Além disso, define que elementos urbanísticos e edificações devem possibilitar acesso, segurança, autonomia e alcance para essas pessoas."
Pergunta: Qual é o órgão responsável por regulamentar a aceleração de estudos na Universidade Federal do Amazonas?,"
Resposta: O Conselho de Ensino, Pesquisa e Extensão da Universidade Federal do Amazonas é o órgão responsável por aprovar o regulamento disciplinando a aceleração de estudos na instituição."
Pergunta: Qual o objetivo da lei que proíbe uma mesma pessoa ocupar duas vagas simultaneamente em instituições públicas de ensino superior?,"
Resposta: O objetivo da lei é proibir a duplicidade de matrículas para evitar que uma mesma pessoa ocupe duas vagas simultaneamente em cursos de graduação de instituições públicas de ensino superior em todo território nacional."
Qual é a estrutura organizacional da Universidade Federal do Amazonas de acordo com seu regimento geral?,"A estrutura organizacional da UFAM é composta por diversos órgãos e serviços, como a Reitoria, as Unidades Acadêmicas, os Departamentos, as Câmaras Setoriais, entre outros. Cada órgão possui funções específicas e competências estabelecidas no Regimento Geral da instituição."
Qual o órgão responsável por estabelecer normas e diretrizes para os cursos superiores da Universidade Federal do Amazonas? ,"
O Conselho de Ensino e Pesquisa é o órgão responsável por estabelecer normas e diretrizes para os cursos superiores da Universidade Federal do Amazonas, conforme descrito no conteúdo fornecido."
Pergunta: Qual é o objetivo principal da resolução do Conselho de Ensino e Pesquisa da Universidade Federal do Amazonas mencionada no texto?,"
Resposta: O principal objetivo da resolução é definir os limites de crédito para o custeio de despesas dos alunos da Universidade Federal do Amazonas, estabelecendo tanto um limite mínimo quanto um limite máximo a serem observados."
Pergunta: Qual a finalidade dos Núcleos Docentes Estruturantes criados pela Universidade Federal do Amazonas?,"
Resposta: Os Núcleos Docentes Estruturantes têm como finalidade zelar pela observância e aplicação das diretrizes curriculares nacionais, consolidar o perfil do curso de graduação, contribuir para o desenvolvimento da pesquisa e extensão, acompanhar a implantação do projeto pedagógico e propor formas de desenvolvimento articuladas às necessidades e ao conhecimento do curso."
Qual é a finalidade da Universidade Federal do Amazonas? ,"
A finalidade da Universidade Federal do Amazonas é cultivar o saber em todos os campos do conhecimento, estimular a criação cultural e desenvolvimento do pensamento reflexivo, além de formar diplomados aptos para inserção profissional e participação na sociedade, promovendo ainda investigação científica e contribuindo para o desenvolvimento da ciência, tecnologia e cultura."
"Pergunta: De acordo com a resolução citada, quais são os três períodos estabelecidos para solicitação de matrícula de disciplinas na Universidade Federal do Amazonas?","
Resposta: Os três períodos estabelecidos para solicitação de matrícula de disciplinas na UFAM são: primeira solicitação (obrigatória), segunda solicitação (para disciplinas prioritárias do curso e demais oferecidas) e terceira solicitação (último período para tentar matricular-se em disciplinas prioritárias do curso ou oferecidas por outros cursos)."
Pergunta: Qual é o objetivo principal da Educação conforme estabelecido pela legislação em questão?,"
Resposta: O objetivo principal da Educação, conforme estabelecido na legislação citada, é o pleno desenvolvimento do educando, preparando-o para o exercício da cidadania e a qualificação para o trabalho, inspirado nos princípios de liberdade, ideais solidariedade humana e respeito à diversidade."
"Pergunta: Qual é o objetivo da portaria do Ministério da Educação referente à Universidade Federal do Amazonas em relação ao uso de cotas para pretos, pardos e indígenas?","
Resposta: O objetivo da portaria é estabelecer procedimentos e critérios a serem aplicados em processos administrativos que lidam com denúncias de supostas fraudes no uso de cotas para pretos, pardos e indígenas nos cursos de graduação da Universidade Federal do Amazonas, seguindo as atribuições estatutárias conforme legislação vigente."
Qual a composição e as competências das câmaras setoriais previstas no regimento geral da Universidade Federal do Amazonas?,"
As câmaras setoriais são compostas por membros representantes das áreas correspondentes, presidente, representação do corpo docente de cada unidade acadêmica e representação proporcional do corpo discente e técnico administrativo marítimo. Suas competências incluem aprovar normas sobre gestão administrativa, recursos humanos, assuntos da comunidade universitária, entre outros aspectos relacionados à administração universitária."
Pergunta: O que a Portaria no âmbito da Universidade Federal do Amazonas proíbe em relação aos alunos?,"
Resposta: A Portaria no âmbito da Universidade Federal do Amazonas proíbe a inclusão de alunos, de forma não oficial ou nula, em qualquer trabalho acadêmico ou escolar realizado na instituição. Além disso, proíbe a realização de segunda chamada excepcional para casos de erro comprovado apenas durante o processo de matrícula."
Pergunta: Qual é o objetivo da chamada pública nº XX da Universidade Federal do Amazonas?,"
Resposta: O objetivo da chamada pública nº XX da Universidade Federal do Amazonas é viabilizar o credenciamento de entidades públicas e privadas para oferta de campos de estágio obrigatório aos estudantes dos cursos de graduação dessa instituição, conforme os termos da lei nº XX."
Pergunta: O que dispõe a legislação citada sobre o tratamento excepcional de alunos portadores de afecções?,"
Resposta: A legislação mencionada confere tratamento excepcional aos alunos portadores de afecções congênitas ou adquiridas, como traumatismos e distúrbios agudos, que causem incapacidade física relativa incompatível com a frequência escolar regular. Esses alunos podem receber compensação de ausência de aulas por meio de exercícios domiciliares acompanhados pela escola, desde que haja laudo médico oficial comprovando a necessidade desse regime excepcional."
Pergunta: Qual é o principal objetivo da resolução apresentada no conteúdo mencionado?,"
Resposta: O principal objetivo da resolução é proibir qualquer tipo de trote acadêmico na Universidade Federal do Amazonas que atente contra a integridade física, moral e emocional dos ingressantes, visando garantir um ambiente acadêmico seguro e saudável para toda a comunidade universitária."
"Pergunta: Qual a instância responsável por estabelecer normas e procedimentos relacionados ao ensino, pesquisa e extensão na Universidade Federal do Amazonas?","
Resposta: O Conselho de Ensino, Pesquisa e Extensão (CEPE) é a instância responsável por estabelecer normas e procedimentos relacionados ao ensino, pesquisa e extensão na Universidade Federal do Amazonas."
Pergunta: Qual é o objetivo da resolução mencionada no texto em relação aos tempos dos cursos de graduação na Universidade Federal do Amazonas?,"
Resposta: O objetivo da resolução é padronizar os mecanismos de mensuração dos tempos dos cursos de graduação na Universidade Federal do Amazonas, estabelecendo o tempo mínimo de duração do curso e garantindo também um tempo máximo para a conclusão do período letivo."
Pergunta: Qual é o objetivo principal do decreto mencionado no conteúdo apresentado?,"
Resposta: O decreto regulamenta a Lei nº 10.436, de 2002, que dispõe sobre a Língua Brasileira de Sinais (Libras), visando garantir o uso e a difusão da Libras como meio de comunicação e interação das pessoas surdas, além de estabelecer diretrizes para sua inclusão nos sistemas educacionais públicos e privados em todos os níveis de ensino."
